,peak_id,gene_short_name
13154,chr7_44548218_44549310,Pold1
13155,chr7_44552990_44554387,Nr1h2
13156,chr7_44588641_44591705,Kcnc3
13157,chr7_44670642_44671590,Myh14
13158,chr7_4470018_4471803,D630041G03Rik
13159,chr7_44747886_44749380,Vrk3
13160,chr7_44747886_44749380,Zfp473
13161,chr7_44815222_44817125,Atf5
13162,chr7_44815222_44817125,Nup62
13163,chr7_44848037_44850745,Mir707
13164,chr7_44848037_44850745,Tbc1d17
13165,chr7_44856710_44857886,Pnkp
13166,chr7_44868326_44870605,Ptov1
13167,chr7_44891656_44893779,Med25
13168,chr7_44895155_44896929,Fuz
13169,chr7_44928857_44930594,Ap2a1
13170,chr7_44973870_44975671,Cpt1c
13171,chr7_44985398_44987821,Gm15545
13172,chr7_44985398_44987821,Prmt1
13173,chr7_44997005_44998807,Bcl2l12
13174,chr7_44997005_44998807,Irf3
13175,chr7_4500733_4503137,Ppp1r12c
13176,chr7_45015530_45018181,Rras
13177,chr7_45015530_45018181,Scaf1
13178,chr7_45052300_45054967,Prr12
13179,chr7_45062070_45063160,Nosip
13180,chr7_45091598_45092735,Rcn3
13181,chr7_45123723_45125566,Rps11
13182,chr7_45123723_45125566,Snord35b
13183,chr7_45128121_45129777,Rpl13a
13184,chr7_45135992_45136759,Flt3l
13185,chr7_45153703_45155556,Aldh16a1
13186,chr7_45153703_45155556,Pih1d1
13187,chr7_45161652_45162980,Slc17a7
13188,chr7_45163694_45164414,Slc17a7
13189,chr7_45204144_45205135,Ccdc155
13190,chr7_45215593_45217123,Tead2
13191,chr7_45240448_45241312,Slc6a16
13192,chr7_4532248_4532733,Dnaaf3
13193,chr7_45332749_45334251,Trpm4
13194,chr7_45366058_45368193,Mtag2
13195,chr7_45370036_45371118,Lin7b
13196,chr7_45394970_45396640,Snrnp70
13197,chr7_45405007_45405599,Kcna7
13198,chr7_45413342_45413862,Ntf5
13199,chr7_45433853_45435470,Gys1
13200,chr7_45433853_45435470,Ruvbl2
13201,chr7_45458529_45460651,Ftl1
13202,chr7_4546223_4548047,Syt5
13203,chr7_45466172_45467368,Bax
13204,chr7_45487904_45489039,Dhdh
13205,chr7_45509722_45510964,Nucb1
13206,chr7_45525268_45526889,Plekha4
13207,chr7_45525268_45526889,Ppp1r15a
13208,chr7_45569919_45570946,Bcat2
13209,chr7_45638347_45639213,A030001D20Rik
13210,chr7_45638347_45639213,Mamstr
13211,chr7_45682459_45683210,Ntn5
13212,chr7_45699137_45701430,Car11
13213,chr7_45703685_45708274,Dbp
13214,chr7_45714673_45715974,Sphk2
13215,chr7_45717491_45718913,Rpl18
13216,chr7_45717491_45718913,Sphk2
13217,chr7_45742285_45742681,Sult2b1
13218,chr7_45783417_45787477,Gm5897
13219,chr7_45783417_45787477,Lmtk3
13220,chr7_45813521_45815765,Cyth2
13221,chr7_45830385_45831375,Grwd1
13222,chr7_45865802_45867023,Grin2d
13223,chr7_45872333_45873827,Kdelr1
13224,chr7_45896264_45898477,Syngr4
13225,chr7_45896264_45898477,Tmem143
13226,chr7_46033206_46034385,Nomo1
13227,chr7_46099989_46101109,Kcnj11
13228,chr7_46179552_46180402,Abcc8
13229,chr7_46240169_46240271,Otog
13230,chr7_46396085_46398019,Kcnc1
13231,chr7_4658173_4659983,Ppp6r1
13232,chr7_46638607_46640544,Sergef
13233,chr7_46710056_46711043,Saal1
13234,chr7_46795285_46796643,Gtf2h1
13235,chr7_46795285_46796643,Hps5
13236,chr7_4684386_4685658,Hspbp1
13237,chr7_46845056_46847434,Ldha
13238,chr7_4689971_4691786,Brsk1
13239,chr7_46919121_46920568,Tsg101
13240,chr7_46957760_46959113,Uevld
13241,chr7_47007577_47009334,Spty2d1
13242,chr7_47049933_47051393,Tmem86a
13243,chr7_47131159_47133808,Ptpn5
13244,chr7_4739067_4741268,Kmt5c
13245,chr7_4752553_4753537,Cox6b2
13246,chr7_4788609_4789735,Tmem238
13247,chr7_4792329_4793561,Rpl28
13248,chr7_4811400_4813473,Ube2s
13249,chr7_4841989_4845574,Shisa7
13250,chr7_4864988_4866917,Isoc2b
13251,chr7_4876502_4877735,Isoc2a
13252,chr7_48788386_48789725,Zdhhc13
13253,chr7_48880463_48881977,E2f8
13254,chr7_48880463_48881977,Gm2788
13255,chr7_48958429_48960469,Nav2
13256,chr7_4914722_4916406,Zfp628
13257,chr7_49162258_49162361,9130015G15Rik
13258,chr7_4922085_4925822,Nat14
13259,chr7_4922085_4925822,Ssc5d
13260,chr7_49245382_49249171,Nav2
13261,chr7_4964205_4964740,Sbk2
13262,chr7_49758826_49759326,Htatip2
13263,chr7_49777834_49779644,Prmt3
13264,chr7_49908914_49909307,Slc6a5
13265,chr7_49909972_49910770,Slc6a5
13266,chr7_4995503_4996986,Zfp579
13267,chr7_49974400_49976159,Nell1
13268,chr7_5014044_5016217,Fiz1
13269,chr7_5014044_5016217,Zfp524
13270,chr7_5019820_5021178,Zfp865
13271,chr7_5037781_5039047,Zfp784
13272,chr7_5051031_5052357,Zfp580
13273,chr7_5056251_5057385,Ccdc106
13274,chr7_5060080_5063166,U2af2
13275,chr7_5079677_5080899,Epn1
13276,chr7_5125719_5126391,Rasl2-9
13277,chr7_51510722_51511508,Ano5
13278,chr7_51621414_51623011,Slc17a6
13279,chr7_51623549_51628643,Slc17a6
13280,chr7_51861136_51862818,Fancf
13281,chr7_51861136_51862818,Gas2
13282,chr7_51878873_51879769,Gas2
13283,chr7_52005248_52006860,Svip
13284,chr7_54835179_54836937,Luzp2
13285,chr7_55793596_55794786,Tubgcp5
13286,chr7_55841556_55843480,Cyfip1
13287,chr7_55961754_55963115,A230056P14Rik
13288,chr7_55961754_55963115,Nipa2
13289,chr7_56018503_56020031,Nipa1
13290,chr7_56049537_56050964,Herc2
13291,chr7_57386333_57387659,Gabrg3
13292,chr7_57386333_57387659,Gm9962
13293,chr7_57508762_57510356,Gabra5
13294,chr7_57589903_57592563,Gabrb3
13295,chr7_58657794_58658986,Atp10a
13296,chr7_59227878_59230077,Ube3a
13297,chr7_60002699_60005370,Snrpn
13298,chr7_60047744_60048217,Snrpn
13299,chr7_60097419_60097921,Snrpn
13300,chr7_60140080_60140472,Snrpn
13301,chr7_60170768_60171286,Snrpn
13302,chr7_60449919_60450100,Snhg14
13303,chr7_6155070_6156874,Zfp787
13304,chr7_61615189_61615628,B230209E15Rik
13305,chr7_61683087_61683519,Mir344d-1
13306,chr7_6170930_6173366,Zfp444
13307,chr7_61726228_61726657,Mir344d-3
13308,chr7_61837106_61838013,Mir344c
13309,chr7_61877427_61878941,Mir344
13310,chr7_61939718_61940623,Mir344-2
13311,chr7_61982047_61982777,Mir344g
13312,chr7_62045999_62046839,Mir344f
13313,chr7_62085115_62085609,Mir344i
13314,chr7_62347974_62348942,Ndn
13315,chr7_62375968_62377632,Magel2
13316,chr7_62418411_62420919,Mkrn3
13317,chr7_62462248_62464917,Peg12
13318,chr7_6285808_6287660,Zfp667
13319,chr7_63211383_63212917,Chrna7
13320,chr7_6329972_6331908,Zfp583
13321,chr7_63444021_63445781,4930554H23Rik
13322,chr7_63444021_63445781,Otud7a
13323,chr7_6361740_6364092,Zfp78
13324,chr7_6382602_6383966,Zfp28
13325,chr7_63935734_63940142,Klf13
13326,chr7_6414896_6415793,Smim17
13327,chr7_64287048_64288411,Mtmr10
13328,chr7_64373462_64374559,Fan1
13329,chr7_64391392_64393375,Mcee
13330,chr7_64391392_64393375,Mphosph10
13331,chr7_64501200_64503177,Apba2
13332,chr7_64872129_64873560,Nsmce3
13333,chr7_65155574_65157200,Fam189a1
13334,chr7_65370191_65371842,Tjp1
13335,chr7_65644058_65645652,Tarsl2
13336,chr7_65692902_65694127,Tm2d3
13337,chr7_65861472_65862796,Pcsk6
13338,chr7_66060081_66061174,Snrpa1
13339,chr7_66078879_66080614,Selenos
13340,chr7_66107940_66111194,Chsy1
13341,chr7_66387663_66389678,Lrrk1
13342,chr7_66427109_66428331,Aldh1a3
13343,chr7_66688941_66690613,Asb7
13344,chr7_66688941_66690613,Lins1
13345,chr7_66839111_66842426,Adamts17
13346,chr7_6695974_6696993,Zim1
13347,chr7_67222051_67223184,1700112J16Rik
13348,chr7_67222051_67223184,Lysmd4
13349,chr7_6727033_6731306,Peg3
13350,chr7_6727033_6731306,Usp29
13351,chr7_67371881_67373866,Mef2a
13352,chr7_67644287_67646093,Lrrc28
13353,chr7_67647164_67647710,Ttc23
13354,chr7_67758241_67760317,Synm
13355,chr7_67803292_67804303,4833412C05Rik
13356,chr7_67950103_67954466,Igf1r
13357,chr7_68263784_68265064,Pgpep1l
13358,chr7_68275988_68276321,Gm16157
13359,chr7_68748114_68750006,Arrdc4
13360,chr7_70337987_70338142,Gm29683
13361,chr7_70358132_70362570,Nr2f2
13362,chr7_70364618_70365698,B130024G19Rik
13363,chr7_7120727_7121808,Zfp954
13364,chr7_7136105_7137177,Zfp773
13365,chr7_7171032_7172076,Zfp418
13366,chr7_71960421_71961308,1700011C11Rik
13367,chr7_7209561_7210269,Zfp772
13368,chr7_72306492_72306979,Mctp2
13369,chr7_7277448_7278743,Vmn2r29
13370,chr7_7297658_7301059,Clcn4
13371,chr7_73374568_73378396,A730056A06Rik
13372,chr7_73374568_73378396,Rgma
13373,chr7_73540360_73542202,Chd2
13374,chr7_73556202_73559424,1810026B05Rik
13375,chr7_73739937_73741296,Fam174b
13376,chr7_74011371_74014600,St8sia2
13377,chr7_74553801_74555895,Slco3a1
13378,chr7_75220566_75221276,Sv2b
13379,chr7_75308190_75309407,1500012K07Rik
13380,chr7_75308190_75309407,Sv2b
13381,chr7_75454992_75456803,Akap13
13382,chr7_75847697_75850162,Klhl25
13383,chr7_78575567_78580192,Ntrk3
13384,chr7_78718030_78719519,E430016F16Rik
13385,chr7_78782589_78783738,Mrpl46
13386,chr7_78782589_78783738,Mrps11
13387,chr7_78846584_78847639,Det1
13388,chr7_78886460_78888015,Mir7-2
13389,chr7_78895221_78896588,Aen
13390,chr7_78912210_78913070,Isg20
13391,chr7_79052745_79053833,Acan
13392,chr7_79052745_79053833,Gm26633
13393,chr7_79130088_79131409,Hapln3
13394,chr7_79147996_79149611,Mfge8
13395,chr7_79272511_79274244,Abhd2
13396,chr7_79386221_79387419,Rlbp1
13397,chr7_79391473_79392791,Fanci
13398,chr7_79465021_79467906,Polg
13399,chr7_79497385_79521747,Mir9-3
13400,chr7_79497385_79521747,Mir9-3hg
13401,chr7_79659498_79660984,Ticrr
13402,chr7_79715122_79716217,Kif7
13403,chr7_79742561_79743390,Pex11a
13404,chr7_79742561_79743390,Wdr93
13405,chr7_79792210_79793510,Mesp1
13406,chr7_79847973_79848408,Anpep
13407,chr7_79920187_79921246,Ap3s2
13408,chr7_79934733_79935808,Arpin
13409,chr7_80023967_80027832,Zfp710
13410,chr7_80076122_80076495,Gm21057
13411,chr7_80113936_80115994,Idh2
13412,chr7_80186315_80187650,Sema4b
13413,chr7_80197387_80199362,Sema4b
13414,chr7_80232029_80233369,Cib1
13415,chr7_80232029_80233369,Gdpgp1
13416,chr7_80245826_80246907,Ttll13
13417,chr7_80260810_80262077,Ngrn
13418,chr7_80269169_80270222,Vps33b
13419,chr7_80293848_80295209,Prc1
13420,chr7_80323733_80324996,Rccd1
13421,chr7_80339297_80341321,Unc45a
13422,chr7_80342769_80343737,Hddc3
13423,chr7_80370100_80372012,Man2a2
13424,chr7_80401825_80404149,Furin
13425,chr7_80534169_80535792,Blm
13426,chr7_80687499_80689671,Crtc3
13427,chr7_80802533_80804000,Iqgap1
13428,chr7_80860111_80861531,Zscan2
13429,chr7_80900645_80901895,Wdr73
13430,chr7_80904681_80905723,Nmb
13431,chr7_80946952_80948489,Sec11a
13432,chr7_80992537_80994596,Zfp592
13433,chr7_81212189_81213981,Pde8a
13434,chr7_81344246_81345816,Rps17
13435,chr7_81371869_81373027,Cpeb1
13436,chr7_81453023_81455803,Cpeb1
13437,chr7_81492946_81494323,Ap3b2
13438,chr7_81522826_81524226,2900076A07Rik
13439,chr7_81570721_81572192,Whamm
13440,chr7_81706001_81707350,Homer2
13441,chr7_81762001_81763933,Fam103a1
13442,chr7_81788542_81790059,3110040N11Rik
13443,chr7_81828068_81830350,Btbd1
13444,chr7_81858561_81860529,Tm6sf1
13445,chr7_81933229_81935432,Hdgfl3
13446,chr7_81991606_81992899,Bnc1
13447,chr7_82069630_82070031,Gm20744
13448,chr7_82174284_82176335,Sh3gl3
13449,chr7_82335154_82336467,Adamtsl3
13450,chr7_82647898_82649254,Efl1
13451,chr7_82647898_82649254,Saxo2
13452,chr7_82864171_82870623,Mex3b
13453,chr7_83631180_83632632,Stard5
13454,chr7_83732183_83732885,Il16
13455,chr7_83794737_83795039,Cfap161
13456,chr7_83882762_83885105,Tlnrd1
13457,chr7_83891256_83892929,Mesd
13458,chr7_84085066_84087031,Cemip
13459,chr7_84150746_84152852,Abhd17c
13460,chr7_84409065_84410843,Arnt2
13461,chr7_84528762_84529337,Gm2115
13462,chr7_84605295_84606914,Fah
13463,chr7_84679020_84679936,Zfand6
13464,chr7_84689092_84690789,2610206C17Rik
13465,chr7_84689092_84690789,Zfand6
13466,chr7_86775572_86776285,Folh1
13467,chr7_87246201_87247102,Nox4
13468,chr7_87583932_87585009,Grm5
13469,chr7_88277716_88278495,Ctsc
13470,chr7_88429977_88430784,Rab38
13471,chr7_89337942_89339502,Tmem135
13472,chr7_89403233_89405246,Fzd4
13473,chr7_89403233_89405246,Tmem135
13474,chr7_89516838_89518450,Prss23
13475,chr7_89632410_89633313,Me3
13476,chr7_89903473_89903864,Ccdc81
13477,chr7_89939910_89941565,Hikeshi
13478,chr7_89979784_89981792,Eed
13479,chr7_90028898_90030478,E230029C05Rik
13480,chr7_90128619_90131653,2310010J17Rik
13481,chr7_90128619_90131653,Picalm
13482,chr7_90265480_90266056,Ccdc83
13483,chr7_90302060_90303905,Sytl2
13484,chr7_90386743_90387429,Sytl2
13485,chr7_90425978_90426940,Ccdc89
13486,chr7_90441881_90444370,Crebzf
13487,chr7_90456607_90458001,Tmem126a
13488,chr7_90475408_90477206,Tmem126b
13489,chr7_91089447_91091765,Dlg2
13490,chr7_92234617_92236409,Dlg2
13491,chr7_92560590_92562324,Ccdc90b
13492,chr7_92636230_92637759,Ankrd42
13493,chr7_92668510_92670746,Pcf11
13494,chr7_92740160_92743251,4632427E13Rik
13495,chr7_92740160_92743251,Rab30
13496,chr7_92873679_92875776,Ddias
13497,chr7_92873679_92875776,Prcp
13498,chr7_93079365_93081414,Fam181b
13499,chr7_96171038_96171472,Tenm4
13500,chr7_96209272_96214255,Tenm4
13501,chr7_96950972_96952264,Nars2
13502,chr7_97081004_97083140,Gab2
13503,chr7_97325322_97326356,Usp35
13504,chr7_97331398_97333071,Kctd21
13505,chr7_97370972_97372225,Alg8
13506,chr7_97399655_97400862,Ndufc2
13507,chr7_97417287_97417858,Thrsp
13508,chr7_97480459_97481608,Ints4
13509,chr7_97578607_97581507,Aamdc
13510,chr7_97578607_97581507,Rsf1
13511,chr7_97696000_97697424,Clns1a
13512,chr7_97696000_97697424,Rsf1os2
13513,chr7_97737521_97738545,Aqp11
13514,chr7_97788042_97789475,Pak1
13515,chr7_97842521_97843810,Pak1
13516,chr7_98119998_98120822,Myo7a
13517,chr7_98177635_98178743,Capn5
13518,chr7_98308337_98309940,Acer3
13519,chr7_98359887_98362171,Tsku
13520,chr7_98655468_98657736,Emsy
13521,chr7_98702333_98703926,Gm15506
13522,chr7_98702333_98703926,Thap12
13523,chr7_98834691_98839374,Wnt11
13524,chr7_99139766_99142153,Uvrag
13525,chr7_99181811_99183590,Dgat2
13526,chr7_99266939_99269631,Gm26705
13527,chr7_99266939_99269631,Map6
13528,chr7_99351033_99353531,Serpinh1
13529,chr7_99380329_99382437,Gdpd5
13530,chr7_99465393_99466486,Klhl35
13531,chr7_99482749_99484241,Rps3
13532,chr7_99482749_99484241,Snord15a
13533,chr7_99534651_99536730,Arrb1
13534,chr7_99625311_99627286,Tpbgl
13535,chr7_99827963_99828668,Neu3
13536,chr7_99858271_99859578,Spcs2
13537,chr7_99858271_99859578,Xrra1
13538,chr7_99979281_99981725,Rnf169
13539,chr8_10153286_10154803,Myo16
13540,chr8_102783411_102787071,Cdh11
13541,chr8_104170220_104171616,Bean1
13542,chr8_104247954_104248988,Tk2
13543,chr8_104250510_104251562,Cklf
13544,chr8_104339755_104341761,Cmtm3
13545,chr8_104394614_104396618,Cmtm4
13546,chr8_104442072_104443374,Dync1li2
13547,chr8_104508957_104510023,Terb1
13548,chr8_104533771_104535131,Car7
13549,chr8_104533771_104535131,Nae1
13550,chr8_104540617_104541525,Car7
13551,chr8_104590924_104592063,Pdp2
13552,chr8_104630775_104631750,Rrad
13553,chr8_104641128_104642445,Fam96b
13554,chr8_105170011_105172260,Cbfb
13555,chr8_105224358_105225763,D230025D16Rik
13556,chr8_105253763_105255421,B3gnt9
13557,chr8_105263644_105265157,Fbxl8
13558,chr8_105263644_105265157,Tradd
13559,chr8_105268180_105269426,Hsf4
13560,chr8_105276116_105276942,Nol3
13561,chr8_105288528_105291397,4931428F04Rik
13562,chr8_105297167_105298262,E2f4
13563,chr8_105325652_105327020,Lrrc29
13564,chr8_105325652_105327020,Tmem208
13565,chr8_105346966_105350613,Fhod1
13566,chr8_105346966_105350613,Slc9a5
13567,chr8_105374541_105375004,Plekhg4
13568,chr8_105413598_105413735,Lrrc36
13569,chr8_105470831_105472019,Tppp3
13570,chr8_105495674_105497529,Zdhhc1
13571,chr8_105518302_105519381,Hsd11b2
13572,chr8_105565256_105567076,Atp6v0d1
13573,chr8_105604724_105607290,Ripor1
13574,chr8_105635716_105638109,Ctcf
13575,chr8_105635716_105638109,Gm5914
13576,chr8_105685748_105686075,Carmil2
13577,chr8_105700367_105702402,Pard6a
13578,chr8_105707581_105708649,4933405L10Rik
13579,chr8_105707581_105708649,Enkd1
13580,chr8_105757851_105759112,Gfod2
13581,chr8_105826407_105828132,Ranbp10
13582,chr8_105826407_105828132,Tsnaxip1
13583,chr8_105851497_105852378,Cenpt
13584,chr8_105854343_105856141,Thap11
13585,chr8_105859937_105861431,Nutf2
13586,chr8_105880617_105881517,Edc4
13587,chr8_105892442_105893812,Nrn1l
13588,chr8_105899941_105901248,Pskh1
13589,chr8_105936522_105938445,Psmb10
13590,chr8_105965308_105966466,Slc12a4
13591,chr8_105967087_105967248,Slc12a4
13592,chr8_106010799_106011969,Ddx28
13593,chr8_106010799_106011969,Dus2
13594,chr8_106058700_106060480,Nfatc3
13595,chr8_106136672_106137066,Esrp2
13596,chr8_106137669_106138513,Esrp2
13597,chr8_106149905_106150962,Pla2g15
13598,chr8_106168128_106170519,Slc7a6
13599,chr8_106209910_106211898,Prmt7
13600,chr8_106209910_106211898,Slc7a6os
13601,chr8_106336029_106338915,Smpd3
13602,chr8_106414964_106416173,Zfp90
13603,chr8_106510341_106511607,Cdh3
13604,chr8_106603118_106603810,Cdh1
13605,chr8_106682681_106683991,Tango6
13606,chr8_106870156_106872557,Has3
13607,chr8_106892079_106894263,Chtf8
13608,chr8_106892079_106894263,Utp4
13609,chr8_106935146_106937313,Sntb2
13610,chr8_107030623_107032139,Vps4a
13611,chr8_107047821_107049203,Pdf
13612,chr8_107056063_107057462,Cog8
13613,chr8_107056063_107057462,Nip7
13614,chr8_107095619_107097061,Mir7075
13615,chr8_107095619_107097061,Terf2
13616,chr8_107150100_107151200,Cyb5b
13617,chr8_107292783_107294821,Nfat5
13618,chr8_107402817_107403572,Nqo1
13619,chr8_107424407_107425552,Nob1
13620,chr8_107435788_107437047,Wwp2
13621,chr8_107587562_107588853,Psmd7
13622,chr8_108714458_108715576,Zfhx3
13623,chr8_10899154_10900201,4833411C07Rik
13624,chr8_109075196_109075372,D030068K23Rik
13625,chr8_109247547_109252871,4922502B01Rik
13626,chr8_10928134_10929075,3930402G23Rik
13627,chr8_109564995_109566502,Dhx38
13628,chr8_109564995_109566502,Txnl4b
13629,chr8_109607602_109609204,Dhodh
13630,chr8_109691601_109694079,Ist1
13631,chr8_109704801_109707324,Zfp821
13632,chr8_109737022_109738131,Atxn1l
13633,chr8_109778202_109779502,Ap1g1
13634,chr8_109867839_109869596,Phlpp2
13635,chr8_109961541_109962508,Marveld3
13636,chr8_11006699_11010667,9530052E02Rik
13637,chr8_11006699_11010667,Irs2
13638,chr8_110079349_110080452,Zfp612
13639,chr8_110167829_110168561,Calb2
13640,chr8_110217171_110218447,Cmtr2
13641,chr8_110266602_110267389,Hydin
13642,chr8_110617790_110619234,Vac14
13643,chr8_110720582_110722613,Mtss1l
13644,chr8_110725172_110725875,Mtss1l
13645,chr8_110846107_110847602,Cog4
13646,chr8_110846107_110847602,Sf3b3
13647,chr8_110902047_110902736,Fuk
13648,chr8_110919087_110920778,St3gal2
13649,chr8_110997094_110998605,Ddx19a
13650,chr8_111027207_111028196,Ddx19b
13651,chr8_111033367_111034682,Aars
13652,chr8_111055829_111057195,Exosc6
13653,chr8_111093883_111095256,Pdpr
13654,chr8_111144970_111146313,9430091E24Rik
13655,chr8_111258235_111259896,Glg1
13656,chr8_111299474_111300931,Rfwd3
13657,chr8_111337853_111338260,Mlkl
13658,chr8_111393311_111394114,Fa2h
13659,chr8_111521445_111522720,Wdr59
13660,chr8_111535813_111538413,Znrf1
13661,chr8_111642949_111644761,Zfp1
13662,chr8_111731451_111732785,Bcar1
13663,chr8_111742189_111744430,Bcar1
13664,chr8_111853563_111854703,Cfdp1
13665,chr8_111876072_111877124,Tmem170
13666,chr8_111909326_111910432,Chst5
13667,chr8_111932492_111934272,Tmem231
13668,chr8_111939980_111941465,Gabarapl2
13669,chr8_111991284_111992799,Adat1
13670,chr8_112010868_112012380,Kars
13671,chr8_112010868_112012380,Terf2ip
13672,chr8_112569035_112571992,Cntnap4
13673,chr8_112569035_112571992,Gm26994
13674,chr8_11311646_11313986,Col4a1
13675,chr8_11311646_11313986,Col4a2
13676,chr8_113634481_113636393,Mon1b
13677,chr8_113845898_113849337,Adamts18
13678,chr8_114133293_114134284,Nudt7
13679,chr8_114205048_114207110,Vat1l
13680,chr8_114439142_114440543,Wwox
13681,chr8_11476819_11477088,E230013L22Rik
13682,chr8_11477690_11478991,E230013L22Rik
13683,chr8_11477690_11478991,Rab20
13684,chr8_11496934_11498269,Naxd
13685,chr8_11549675_11551274,Cars2
13686,chr8_11554606_11558874,Ing1
13687,chr8_115705740_115708580,Maf
13688,chr8_11634291_11637193,Ankrd10
13689,chr8_116504314_116505340,Dynlrb2
13690,chr8_116732258_116733821,Cdyl2
13691,chr8_116920887_116922424,Cenpn
13692,chr8_116920887_116922424,Cmc2
13693,chr8_116942811_116944559,Atmin
13694,chr8_116978120_116979505,1700030J22Rik
13695,chr8_116992616_116994168,Gcsh
13696,chr8_117094594_117095191,Bco1
13697,chr8_117157174_117158815,Gan
13698,chr8_117255900_117259019,Cmip
13699,chr8_11726741_11729565,Arhgef7
13700,chr8_117348993_117349357,Cmip
13701,chr8_117498031_117498931,Plcg2
13702,chr8_11757841_11758944,Arhgef7
13703,chr8_117673452_117673898,Sdr42e1
13704,chr8_117801347_117802830,Mphosph6
13705,chr8_118283386_118285217,Cdh13
13706,chr8_119343830_119345243,Hsbp1
13707,chr8_119394217_119395649,Mlycd
13708,chr8_119446244_119448259,Necab2
13709,chr8_119558009_119559444,Mbtps1
13710,chr8_119574195_119575697,Dnaaf1
13711,chr8_119574195_119575697,Hsdl1
13712,chr8_119604639_119605569,Taf1c
13713,chr8_119777713_119779824,Tldc1
13714,chr8_119839278_119841306,Cotl1
13715,chr8_119861632_119863087,Klhl36
13716,chr8_119910133_119911737,Usp10
13717,chr8_119991995_119993094,Crispld2
13718,chr8_120100712_120102194,Zdhhc7
13719,chr8_120113299_120114884,6430548M08Rik
13720,chr8_120144032_120145071,6430548M08Rik
13721,chr8_120176557_120178019,Fam92b
13722,chr8_120227928_120230019,A330074K22Rik
13723,chr8_120484404_120490132,Gse1
13724,chr8_120534661_120539952,1700016A09Rik
13725,chr8_120534661_120539952,Gse1
13726,chr8_120534661_120539952,Mir7687
13727,chr8_120588497_120590162,Gins2
